codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,cantidad_ventas_normal,fechas_normal,aumento_ventas,cantidad_dias
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Crespo,2024-08-09,2024-08-15,150.0,98,43,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",127.91,5
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Crespo,2024-08-02,2024-08-08,410.0,538,157,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",242.68,5
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Hernandez,2024-08-02,2024-08-08,48.0,32,13,"2024-08-01, 2024-08-09, 2024-08-14, 2024-08-15, 2024-08-16",146.15,5
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Nogoya Italia,2024-08-02,2024-08-08,36.0,39,26,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",50.0,5
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Nogoya Sur,2024-08-02,2024-08-08,65.0,77,29,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",165.52,5
102564,QUESO TREMBLAY CREMOSO KG.,LACTEOS TREMBLAY,Nogoya Sur,2024-08-22,2024-08-23,68.0,14,3,"2024-08-01, 2024-08-02",366.67,2
102564,QUESO TREMBLAY CREMOSO KG.,LACTEOS TREMBLAY,Crespo,2024-08-22,2024-08-23,392.0,54,32,"2024-08-10, 2024-08-12",68.75,2
296989,QUESO UNTABLE TONADITA 180G.AZUL,ELCOR SRL,Nogoya Sur,2024-08-07,2024-08-12,14.0,7,6,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-23, 2024-08-28",16.67,5
296989,QUESO UNTABLE TONADITA 180G.AZUL,ELCOR SRL,Crespo,2024-08-07,2024-08-12,44.0,22,10,"2024-08-03, 2024-08-06, 2024-08-13, 2024-08-15, 2024-08-16",120.0,5
218401,QUESO UNTABLE TREGAR 180G. CHEDDAR,TREGAR,Crespo,2024-08-07,2024-08-15,19.0,14,4,"2024-08-01, 2024-08-16, 2024-08-30",250.0,3
237735,QUESO UNTABLE TREMBLAY 190G. AZUL,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,87.0,92,67,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",37.31,5
237735,QUESO UNTABLE TREMBLAY 190G. AZUL,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,-1.0,17,8,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",112.5,5
237735,QUESO UNTABLE TREMBLAY 190G. AZUL,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,11.0,18,11,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",63.64,5
237731,QUESO UNTABLE TREMBLAY 190G. CHEDDAR,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,78.0,46,25,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",84.0,5
237731,QUESO UNTABLE TREMBLAY 190G. CHEDDAR,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,5.0,12,6,"2024-08-02, 2024-08-03, 2024-08-07, 2024-08-08, 2024-08-16",100.0,5
237731,QUESO UNTABLE TREMBLAY 190G. CHEDDAR,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,39.0,10,8,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",25.0,5
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,20.0,113,72,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",56.94,5
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,6.0,6,6,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",0.0,5
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,-8.0,18,13,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",38.46,5
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,42.0,33,12,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",175.0,5
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,11.0,7,10,"2024-08-01, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",-30.0,5
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,-4.0,10,12,"2024-08-01, 2024-08-06, 2024-08-07, 2024-08-16, 2024-08-19",-16.67,5
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,7.0,7,7,"2024-08-01, 2024-08-03, 2024-08-06, 2024-08-20, 2024-08-26",0.0,5
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,94.0,84,28,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",200.0,5
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,81.0,29,6,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",383.33,5
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,0.0,17,8,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",112.5,5
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,1.0,1,7,"2024-08-03, 2024-08-08, 2024-08-22, 2024-08-26, 2024-08-27",-85.71,5
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,110.0,76,52,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",46.15,5
237730,QUESO UNTABLE TREMBLAY 190G. P.SALUT LIGHT,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,61.0,27,11,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",145.45,5
237730,QUESO UNTABLE TREMBLAY 190G. P.SALUT LIGHT,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,6.0,104,65,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",60.0,5
237730,QUESO UNTABLE TREMBLAY 190G. P.SALUT LIGHT,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,2.0,16,8,"2024-08-01, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-08",100.0,5
237737,QUESO UNTABLE TREMBLAY 190G. SALAME,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,12.0,23,12,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",91.67,5
237737,QUESO UNTABLE TREMBLAY 190G. SALAME,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,7.0,7,5,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-08",40.0,5
237737,QUESO UNTABLE TREMBLAY 190G. SALAME,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,89.0,96,49,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",95.92,5
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Hernandez,2024-08-02,2024-08-08,11.0,4,3,"2024-08-10, 2024-08-12, 2024-08-14",33.33,3
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Crespo,2024-08-02,2024-08-08,22.0,30,31,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14",-3.23,5
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Crespo,2024-08-09,2024-08-15,24.0,68,24,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",183.33,5
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,111.0,18,12,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-07, 2024-08-20",50.0,5
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,26.0,11,11,"2024-08-12, 2024-08-13, 2024-08-15, 2024-08-20, 2024-08-24",0.0,5
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Hernandez,2024-08-09,2024-08-15,7.0,6,4,"2024-08-03, 2024-08-06, 2024-08-07",50.0,3
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,72.0,5,6,"2024-08-09, 2024-08-21, 2024-08-29, 2024-08-30, 2024-08-31",-16.67,5
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,67.0,2,6,"2024-08-02, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-21",-66.67,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,66.0,10,5,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-08",100.0,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Crespo,2024-08-09,2024-08-15,72.0,152,38,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",300.0,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,24.0,12,7,"2024-08-09, 2024-08-12, 2024-08-13, 2024-08-16, 2024-08-19",71.43,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Hernandez,2024-08-02,2024-08-08,2.0,6,9,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",-33.33,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,70.0,4,6,"2024-08-01, 2024-08-10, 2024-08-12, 2024-08-14, 2024-08-15",-33.33,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,108.0,8,13,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-16",-38.46,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Hernandez,2024-08-09,2024-08-15,12.0,20,8,"2024-08-02, 2024-08-06, 2024-08-07, 2024-08-08, 2024-08-16",150.0,5
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Crespo,2024-08-02,2024-08-08,23.0,43,51,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",-15.69,5
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Nogoya Italia,2024-08-30,2024-08-31,13.0,11,3,"2024-08-24, 2024-08-27",266.67,2
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Crespo,2024-08-30,2024-08-31,90.0,55,5,"2024-08-26, 2024-08-27",1000.0,2
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Hernandez,2024-08-30,2024-08-31,10.0,3,6,"2024-08-28, 2024-08-29",-50.0,2
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Nogoya Sur,2024-08-30,2024-08-31,10.0,3,6,"2024-08-23, 2024-08-24",-50.0,2
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Crespo,2024-08-30,2024-08-31,91.0,50,5,"2024-08-27, 2024-08-28",900.0,2
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Nogoya Italia,2024-08-30,2024-08-31,11.0,11,3,"2024-08-23, 2024-08-24",266.67,2
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Hernandez,2024-08-30,2024-08-31,9.0,2,4,"2024-08-26, 2024-08-27",-50.0,2
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Nogoya Sur,2024-08-30,2024-08-31,19.0,13,11,"2024-08-23, 2024-08-24",18.18,2
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Nogoya Sur,2024-08-30,2024-08-31,28.0,15,3,"2024-08-24, 2024-08-27",400.0,2
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Nogoya Italia,2024-08-30,2024-08-31,16.0,7,0,,,0
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Hernandez,2024-08-30,2024-08-31,14.0,5,2,"2024-08-26, 2024-08-27",150.0,2
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Crespo,2024-08-30,2024-08-31,94.0,38,2,2024-08-27,1800.0,1
114895,RAVIOLES LA REINA 4 QUESOS 500 GRS.,LA REINA,Crespo,2024-08-07,2024-08-12,16.0,29,22,"2024-08-01, 2024-08-02, 2024-08-05, 2024-08-06, 2024-08-13",31.82,5
114888,RAVIOLES LA REINA CARNE-VERDURA 500,LA REINA,Crespo,2024-08-07,2024-08-12,22.0,38,26,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-14, 2024-08-16",46.15,5
114871,RAVIOLES LA REINA JAMON Y QUESO 500,LA REINA,Crespo,2024-08-07,2024-08-12,17.0,22,19,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",15.79,5
260022,RAVIOLES LA SALTEÑA 450G. 4 QUESOS,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,110.0,27,19,"2024-08-09, 2024-08-10",42.11,2
260022,RAVIOLES LA SALTEÑA 450G. 4 QUESOS,LA SALTEÑA,Nogoya Italia,2024-08-15,2024-08-16,0.0,2,7,"2024-08-19, 2024-08-20",-71.43,2
260021,RAVIOLES LA SALTEÑA 450G. CARNE Y VERDURA,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,72.0,15,19,"2024-08-01, 2024-08-02",-21.05,2
260021,RAVIOLES LA SALTEÑA 450G. CARNE Y VERDURA,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,5.0,1,4,"2024-08-21, 2024-08-22",-75.0,2
260019,RAVIOLES LA SALTEÑA 450G. ESPINACA Y QUESO,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,49.0,15,11,"2024-08-01, 2024-08-02",36.36,2
260019,RAVIOLES LA SALTEÑA 450G. ESPINACA Y QUESO,LA SALTEÑA,Nogoya Italia,2024-08-15,2024-08-16,-5.0,2,5,"2024-08-13, 2024-08-14",-60.0,2
260019,RAVIOLES LA SALTEÑA 450G. ESPINACA Y QUESO,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,-2.0,1,5,"2024-08-19, 2024-08-21",-80.0,2
259505,RAVIOLES LA SALTEÑA 450G. JAMON Y QUESO,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,95.0,29,17,"2024-08-01, 2024-08-02",70.59,2
259505,RAVIOLES LA SALTEÑA 450G. JAMON Y QUESO,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,17.0,4,4,"2024-08-19, 2024-08-21",0.0,2
260020,RAVIOLES LA SALTEÑA 450G. POLLO Y VERDURA,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,128.0,15,12,"2024-08-08, 2024-08-09",25.0,2
261893,RAVIOLES LA SALTEÑA 450G.RICOTA,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,10.0,1,2,"2024-08-23, 2024-08-29",-50.0,2
261893,RAVIOLES LA SALTEÑA 450G.RICOTA,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,89.0,27,6,"2024-08-01, 2024-08-02",350.0,2
720971,RAVIOLES PRIMER PRECIO RICOTA 500,VILLA D AGRI,Crespo,2024-08-07,2024-08-08,77.0,29,3,"2024-08-01, 2024-08-02",866.67,2
715906,REBOZADOR PRIMER PRECIO 400 GRS.,ARAUJO SRL,Nogoya Sur,2024-08-16,2024-08-22,18.0,19,10,"2024-08-06, 2024-08-07, 2024-08-10, 2024-08-12, 2024-08-13",90.0,5
715906,REBOZADOR PRIMER PRECIO 400 GRS.,ARAUJO SRL,Crespo,2024-08-16,2024-08-22,29.0,21,24,"2024-08-02, 2024-08-07, 2024-08-10, 2024-08-12, 2024-08-13",-12.5,5
715906,REBOZADOR PRIMER PRECIO 400 GRS.,ARAUJO SRL,Hernandez,2024-08-16,2024-08-22,5.0,15,8,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-09",87.5,5
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Nogoya Sur,2024-08-16,2024-08-22,414.0,101,14,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",621.43,5
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Hernandez,2024-08-16,2024-08-22,6.0,40,26,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",53.85,5
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Nogoya Italia,2024-08-16,2024-08-22,276.0,86,24,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",258.33,5
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Crespo,2024-08-16,2024-08-22,285.0,296,24,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",1133.33,5
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Nogoya Sur,2024-08-17,2024-08-22,225.0,25,19,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",31.58,5
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Nogoya Italia,2024-08-17,2024-08-22,125.0,15,34,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-55.88,5
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Hernandez,2024-08-17,2024-08-22,40.0,5,7,"2024-08-23, 2024-08-24, 2024-08-27, 2024-08-28, 2024-08-29",-28.57,5
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Crespo,2024-08-17,2024-08-22,106.0,75,120,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-37.5,5
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Crespo,2024-08-07,2024-08-08,1364.0,420,193,"2024-08-01, 2024-08-02",117.62,2
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Hernandez,2024-08-07,2024-08-08,22.0,24,40,"2024-08-01, 2024-08-02",-40.0,2
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Nogoya Italia,2024-08-07,2024-08-08,154.0,54,55,"2024-08-01, 2024-08-02",-1.82,2
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Nogoya Sur,2024-08-07,2024-08-08,18.0,90,102,"2024-08-01, 2024-08-02",-11.76,2
273822,SALCHICHON PALADINI FAM.C/JAM. 101915,FRIGORIFICO PALADINI,Crespo,2024-08-07,2024-08-23,79.0,20,22,"2024-08-03, 2024-08-27, 2024-08-28, 2024-08-29, 2024-08-30",-9.09,5
221301,SALSA CICA 340G. FILETTO,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,47.0,5,7,"2024-08-12, 2024-08-13, 2024-08-15, 2024-08-24, 2024-08-31",-28.57,5
221301,SALSA CICA 340G. FILETTO,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,35.0,49,39,"2024-08-10, 2024-08-13, 2024-08-14, 2024-08-15, 2024-08-16",25.64,5
221301,SALSA CICA 340G. FILETTO,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,119.0,14,8,"2024-08-01, 2024-08-13, 2024-08-14, 2024-08-19, 2024-08-22",75.0,5
221300,SALSA CICA 340G. PIZZA,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,45.0,84,37,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",127.03,5
221300,SALSA CICA 340G. PIZZA,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,69.0,14,10,"2024-08-01, 2024-08-10, 2024-08-13, 2024-08-14, 2024-08-15",40.0,5
221300,SALSA CICA 340G. PIZZA,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,41.0,29,15,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13",93.33,4
221299,SALSA CICA 340G. POMAROLA,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,25.0,99,21,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",371.43,5
221299,SALSA CICA 340G. POMAROLA,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,99.0,19,12,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",58.33,5
221299,SALSA CICA 340G. POMAROLA,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,43.0,4,8,"2024-08-12, 2024-08-15, 2024-08-20, 2024-08-21, 2024-08-22",-50.0,5
242277,SALSA CICA 340G. PORTUGUESA,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,83.0,98,28,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",250.0,5
242277,SALSA CICA 340G. PORTUGUESA,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,16.0,8,0,,,0
242277,SALSA CICA 340G. PORTUGUESA,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,55.0,1,9,"2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14, 2024-08-15",-88.89,5
242278,SALSA CICA 340G. TUCO,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,105.0,12,8,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-15, 2024-08-22",50.0,5
242278,SALSA CICA 340G. TUCO,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,43.0,106,37,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",186.49,5
101451,SANDWICH SIMPLES KG.,ROTISERIA L.A.R.,Crespo,2024-08-15,2024-08-16,-174.0,67,49,"2024-08-01, 2024-08-02",36.73,2
101451,SANDWICH SIMPLES KG.,ROTISERIA L.A.R.,Crespo,2024-08-02,2024-08-03,-38.0,52,22,"2024-08-01, 2024-08-05",136.36,2
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,13.0,16,10,"2024-08-01, 2024-08-10, 2024-08-21, 2024-08-22, 2024-08-27",60.0,5
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,5.0,3,10,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-70.0,5
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,49.0,5,5,"2024-08-01, 2024-08-09, 2024-08-14, 2024-08-16",0.0,4
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,59.0,8,7,"2024-08-10, 2024-08-13, 2024-08-22, 2024-08-27, 2024-08-28",14.29,5
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,46.0,3,8,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-08",-62.5,5
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,34.0,10,1,2024-08-01,900.0,1
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,40.0,17,5,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-23",240.0,5
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,20.0,13,14,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-7.14,5
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,6.0,2,3,"2024-08-24, 2024-08-28",-33.33,2
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,4.0,3,2,"2024-08-02, 2024-08-07",50.0,2
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,18.0,5,6,"2024-08-09, 2024-08-10, 2024-08-13, 2024-08-16, 2024-08-23",-16.67,5
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,8.0,1,6,"2024-08-03, 2024-08-05, 2024-08-06, 2024-08-08, 2024-08-09",-83.33,5
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,19.0,2,2,2024-08-30,0.0,1
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,25.0,1,7,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-09",-85.71,5
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,34.0,5,5,"2024-08-01, 2024-08-09, 2024-08-12, 2024-08-15, 2024-08-20",0.0,5
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,25.0,25,9,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",177.78,5
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,46.0,19,15,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",26.67,5
87051,SHAMPOO SEDAL 340ML CERAMIDAS,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,38.0,3,6,"2024-08-10, 2024-08-12, 2024-08-14, 2024-08-15, 2024-08-16",-50.0,5
