codigo,barras,descripcion,fecha_inicio,fecha_fin,porcentaje_descuento,sucursal,stock
260808.0,7793253004293,AROMATIZANTE POETT 360ML DESPERTAR DE ENERGIA     ,2024-08-23,2024-08-29,15.0,Nogoya Sur,60.0
260807.0,7793253004323,AROMATIZANTE POETT 360ML ESPIRITU PLAY            ,2024-08-23,2024-08-29,15.0,Nogoya Sur,43.0
260807.0,7793253004323,AROMATIZANTE POETT 360ML ESPIRITU PLAY            ,2024-08-23,2024-08-29,15.0,Hernandez,60.0
260807.0,7793253004323,AROMATIZANTE POETT 360ML ESPIRITU PLAY            ,2024-08-23,2024-08-29,15.0,Crespo,39.0
260807.0,7793253004323,AROMATIZANTE POETT 360ML ESPIRITU PLAY            ,2024-08-23,2024-08-29,15.0,Nogoya Italia,18.0
259293.0,7793253004231,AROMATIZANTE POETT 360ML LAVANDA                  ,2024-08-23,2024-08-29,15.0,Nogoya Sur,30.0
259293.0,7793253004231,AROMATIZANTE POETT 360ML LAVANDA                  ,2024-08-23,2024-08-29,15.0,Hernandez,74.0
259293.0,7793253004231,AROMATIZANTE POETT 360ML LAVANDA                  ,2024-08-23,2024-08-29,15.0,Nogoya Italia,6.0
259293.0,7793253004231,AROMATIZANTE POETT 360ML LAVANDA                  ,2024-08-23,2024-08-29,15.0,Crespo,20.0
260805.0,7793253004309,AROMATIZANTE POETT 360ML MUSICA EN PRIMAVERA      ,2024-08-23,2024-08-29,15.0,Hernandez,49.0
260805.0,7793253004309,AROMATIZANTE POETT 360ML MUSICA EN PRIMAVERA      ,2024-08-23,2024-08-29,15.0,Crespo,28.0
260805.0,7793253004309,AROMATIZANTE POETT 360ML MUSICA EN PRIMAVERA      ,2024-08-23,2024-08-29,15.0,Nogoya Sur,60.0
260805.0,7793253004309,AROMATIZANTE POETT 360ML MUSICA EN PRIMAVERA      ,2024-08-23,2024-08-29,15.0,Nogoya Italia,11.0
259292.0,7793253004248,AROMATIZANTE POETT 360ML PRIMAVERA                ,2024-08-23,2024-08-29,15.0,Nogoya Italia,0.0
259292.0,7793253004248,AROMATIZANTE POETT 360ML PRIMAVERA                ,2024-08-23,2024-08-29,15.0,Nogoya Sur,73.0
259292.0,7793253004248,AROMATIZANTE POETT 360ML PRIMAVERA                ,2024-08-23,2024-08-29,15.0,Crespo,14.0
259292.0,7793253004248,AROMATIZANTE POETT 360ML PRIMAVERA                ,2024-08-23,2024-08-29,15.0,Hernandez,30.0
260804.0,7793253004279,AROMATIZANTE POETT 360ML SOLO PARA TI             ,2024-08-23,2024-08-29,15.0,Crespo,29.0
260804.0,7793253004279,AROMATIZANTE POETT 360ML SOLO PARA TI             ,2024-08-23,2024-08-29,15.0,Nogoya Sur,120.0
260804.0,7793253004279,AROMATIZANTE POETT 360ML SOLO PARA TI             ,2024-08-23,2024-08-29,15.0,Nogoya Italia,40.0
260804.0,7793253004279,AROMATIZANTE POETT 360ML SOLO PARA TI             ,2024-08-23,2024-08-29,15.0,Hernandez,64.0
58924.0,7794270000152,ARROZ BARBARA L.F.00000 1 KG.                     ,2024-08-23,2024-08-29,16.88,Hernandez,262.0
58924.0,7794270000152,ARROZ BARBARA L.F.00000 1 KG.                     ,2024-08-23,2024-08-29,16.88,Crespo,186.0
58924.0,7794270000152,ARROZ BARBARA L.F.00000 1 KG.                     ,2024-08-23,2024-08-29,16.88,Nogoya Sur,1555.0
58924.0,7794270000152,ARROZ BARBARA L.F.00000 1 KG.                     ,2024-08-23,2024-08-29,16.88,Nogoya Italia,25.0
218407.0,7793913001662,ARROZ CON LECHE TREGAR CHOCOLATE 180G.            ,2024-08-23,2024-08-27,,Nogoya Italia,17.0
218407.0,7793913001662,ARROZ CON LECHE TREGAR CHOCOLATE 180G.            ,2024-08-23,2024-08-27,,Crespo,91.0
218407.0,7793913001662,ARROZ CON LECHE TREGAR CHOCOLATE 180G.            ,2024-08-23,2024-08-27,,Nogoya Sur,0.0
218407.0,7793913001662,ARROZ CON LECHE TREGAR CHOCOLATE 180G.            ,2024-08-23,2024-08-27,,Hernandez,13.0
218404.0,7793913000504,ARROZ CON LECHE TREGAR LIGHT 180G.                ,2024-08-23,2024-08-27,,Hernandez,0.0
218404.0,7793913000504,ARROZ CON LECHE TREGAR LIGHT 180G.                ,2024-08-23,2024-08-27,,Nogoya Italia,19.0
218404.0,7793913000504,ARROZ CON LECHE TREGAR LIGHT 180G.                ,2024-08-23,2024-08-27,,Nogoya Sur,0.0
218404.0,7793913000504,ARROZ CON LECHE TREGAR LIGHT 180G.                ,2024-08-23,2024-08-27,,Crespo,33.0
16506.0,7790203000275,ARROZ NOBLE LARGO FINO 00000 1KG.                 ,2024-08-16,2024-08-22,13.13,Nogoya Sur,379.0
16506.0,7790203000275,ARROZ NOBLE LARGO FINO 00000 1KG.                 ,2024-08-16,2024-08-22,13.13,Nogoya Italia,333.0
16506.0,7790203000275,ARROZ NOBLE LARGO FINO 00000 1KG.                 ,2024-08-16,2024-08-22,13.13,Hernandez,219.0
16506.0,7790203000275,ARROZ NOBLE LARGO FINO 00000 1KG.                 ,2024-08-16,2024-08-22,13.13,Crespo,169.0
15105.0,7792880000012,AZUCAR EN PANCITOS MENDEZ 500G                    ,2024-08-09,2024-08-15,14.23,Hernandez,83.0
15105.0,7792880000012,AZUCAR EN PANCITOS MENDEZ 500G                    ,2024-08-09,2024-08-15,14.23,Nogoya Italia,93.0
15105.0,7792880000012,AZUCAR EN PANCITOS MENDEZ 500G                    ,2024-08-09,2024-08-15,14.23,Nogoya Sur,84.0
15105.0,7792880000012,AZUCAR EN PANCITOS MENDEZ 500G                    ,2024-08-09,2024-08-15,14.23,Crespo,32.0
65565.0,7798141971565,AZUCAR PRIMER PRECIO 1KG.                         ,2024-08-02,2024-08-08,,Nogoya Sur,199.0
65565.0,7798141971565,AZUCAR PRIMER PRECIO 1KG.                         ,2024-08-02,2024-08-08,,Crespo,1229.0
65565.0,7798141971565,AZUCAR PRIMER PRECIO 1KG.                         ,2024-08-02,2024-08-08,,Nogoya Italia,1362.0
65565.0,7798141971565,AZUCAR PRIMER PRECIO 1KG.                         ,2024-08-02,2024-08-08,,Hernandez,137.0
269453.0,7798333321925,BEBIDA BASE NUEZ PECAN PAMPA VIDA 1L. S/AZUCAR    ,2024-08-09,2024-08-15,,Nogoya Italia,0.0
269453.0,7798333321925,BEBIDA BASE NUEZ PECAN PAMPA VIDA 1L. S/AZUCAR    ,2024-08-09,2024-08-15,,Hernandez,8.0
269453.0,7798333321925,BEBIDA BASE NUEZ PECAN PAMPA VIDA 1L. S/AZUCAR    ,2024-08-09,2024-08-15,,Nogoya Sur,32.0
269453.0,7798333321925,BEBIDA BASE NUEZ PECAN PAMPA VIDA 1L. S/AZUCAR    ,2024-08-09,2024-08-15,,Crespo,23.0
298244.0,1007084789417,BEBIDA ENERGIZANTE MONSTER ANANA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Nogoya Italia,14.0
298244.0,1007084789417,BEBIDA ENERGIZANTE MONSTER ANANA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Nogoya Sur,19.0
298244.0,1007084789417,BEBIDA ENERGIZANTE MONSTER ANANA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Crespo,32.0
298244.0,1007084789417,BEBIDA ENERGIZANTE MONSTER ANANA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Hernandez,21.0
247104.0,1007084701235,BEBIDA ENERGIZANTE MONSTER GREEN 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Nogoya Sur,39.0
247104.0,1007084701235,BEBIDA ENERGIZANTE MONSTER GREEN 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Crespo,28.0
247104.0,1007084701235,BEBIDA ENERGIZANTE MONSTER GREEN 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Nogoya Italia,28.0
247104.0,1007084701235,BEBIDA ENERGIZANTE MONSTER GREEN 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Hernandez,11.0
247105.0,1007084703475,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Nogoya Sur,37.0
247105.0,1007084703475,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Nogoya Italia,22.0
247105.0,1007084703475,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Crespo,25.0
247105.0,1007084703475,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Hernandez,22.0
234658.0,0070847032861,BEBIDA ENERGIZANTE MONSTER ULTRA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Hernandez,10.0
234658.0,0070847032861,BEBIDA ENERGIZANTE MONSTER ULTRA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Nogoya Italia,0.0
234658.0,0070847032861,BEBIDA ENERGIZANTE MONSTER ULTRA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Nogoya Sur,0.0
234658.0,0070847032861,BEBIDA ENERGIZANTE MONSTER ULTRA 473ML.LATA       ,2024-08-15,2024-08-16,20.0,Crespo,34.0
251918.0,1007084703536,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA     ,2024-08-15,2024-08-16,20.0,Nogoya Italia,19.0
251918.0,1007084703536,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA     ,2024-08-15,2024-08-16,20.0,Hernandez,15.0
251918.0,1007084703536,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA     ,2024-08-15,2024-08-16,20.0,Crespo,72.0
251918.0,1007084703536,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA     ,2024-08-15,2024-08-16,20.0,Nogoya Sur,6.0
256189.0,1007084703703,BEBIDA ENERGIZANTE MONSTER ULTRA SUNRIS 473ML.LATA,2024-08-15,2024-08-16,20.0,Crespo,37.0
256189.0,1007084703703,BEBIDA ENERGIZANTE MONSTER ULTRA SUNRIS 473ML.LATA,2024-08-15,2024-08-16,20.0,Nogoya Italia,27.0
256189.0,1007084703703,BEBIDA ENERGIZANTE MONSTER ULTRA SUNRIS 473ML.LATA,2024-08-15,2024-08-16,20.0,Nogoya Sur,0.0
256189.0,1007084703703,BEBIDA ENERGIZANTE MONSTER ULTRA SUNRIS 473ML.LATA,2024-08-15,2024-08-16,20.0,Hernandez,24.0
273412.0,1007084702751,BEBIDA ENERGIZANTE MONSTER VAL ROSSI 473ML.LATA   ,2024-08-15,2024-08-16,20.0,Nogoya Sur,9.0
273412.0,1007084702751,BEBIDA ENERGIZANTE MONSTER VAL ROSSI 473ML.LATA   ,2024-08-15,2024-08-16,20.0,Crespo,60.0
273412.0,1007084702751,BEBIDA ENERGIZANTE MONSTER VAL ROSSI 473ML.LATA   ,2024-08-15,2024-08-16,20.0,Nogoya Italia,37.0
273412.0,1007084702751,BEBIDA ENERGIZANTE MONSTER VAL ROSSI 473ML.LATA   ,2024-08-15,2024-08-16,20.0,Hernandez,13.0
298245.0,1007084703123,BEBIDA ENERGIZANTE MONSTER WATERMELON 473ML.LATA  ,2024-08-15,2024-08-16,20.0,Nogoya Sur,42.0
298245.0,1007084703123,BEBIDA ENERGIZANTE MONSTER WATERMELON 473ML.LATA  ,2024-08-15,2024-08-16,20.0,Crespo,65.0
298245.0,1007084703123,BEBIDA ENERGIZANTE MONSTER WATERMELON 473ML.LATA  ,2024-08-15,2024-08-16,20.0,Nogoya Italia,19.0
298245.0,1007084703123,BEBIDA ENERGIZANTE MONSTER WATERMELON 473ML.LATA  ,2024-08-15,2024-08-16,20.0,Hernandez,79.0
370440.0,7798422620090,BEBIDA ENERGIZANTE MONSTER ZERO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Nogoya Italia,24.0
370440.0,7798422620090,BEBIDA ENERGIZANTE MONSTER ZERO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Nogoya Sur,24.0
370440.0,7798422620090,BEBIDA ENERGIZANTE MONSTER ZERO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Hernandez,18.0
370440.0,7798422620090,BEBIDA ENERGIZANTE MONSTER ZERO 473ML.LATA        ,2024-08-15,2024-08-16,20.0,Crespo,44.0
281793.0,7795643020227,BIZCOCHITOS P.PRECIO 200G AZUCARADOS              ,2024-08-02,2024-08-08,,Hernandez,0.0
281793.0,7795643020227,BIZCOCHITOS P.PRECIO 200G AZUCARADOS              ,2024-08-02,2024-08-08,,Nogoya Sur,42.0
281793.0,7795643020227,BIZCOCHITOS P.PRECIO 200G AZUCARADOS              ,2024-08-02,2024-08-08,,Crespo,19.0
281793.0,7795643020227,BIZCOCHITOS P.PRECIO 200G AZUCARADOS              ,2024-08-02,2024-08-08,,Nogoya Italia,129.0
281765.0,7795643020210,BIZCOCHITOS P.PRECIO 200G GRASA                   ,2024-08-02,2024-08-08,,Hernandez,0.0
281765.0,7795643020210,BIZCOCHITOS P.PRECIO 200G GRASA                   ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
281765.0,7795643020210,BIZCOCHITOS P.PRECIO 200G GRASA                   ,2024-08-02,2024-08-08,,Crespo,35.0
281765.0,7795643020210,BIZCOCHITOS P.PRECIO 200G GRASA                   ,2024-08-02,2024-08-08,,Nogoya Italia,161.0
285467.0,7792180140814,BIZCOCHOS 9 DE ORO GRANOLA 180G.                  ,2024-08-06,2024-08-30,,Crespo,300.0
285467.0,7792180140814,BIZCOCHOS 9 DE ORO GRANOLA 180G.                  ,2024-08-06,2024-08-30,,Hernandez,0.0
285467.0,7792180140814,BIZCOCHOS 9 DE ORO GRANOLA 180G.                  ,2024-08-06,2024-08-30,,Nogoya Sur,-4.0
285467.0,7792180140814,BIZCOCHOS 9 DE ORO GRANOLA 180G.                  ,2024-08-06,2024-08-30,,Nogoya Italia,0.0
441487.0,7792200020119,BIZCOCHOS 9 DE ORO SALVADO 200GRS                 ,2024-08-06,2024-08-30,,Nogoya Italia,0.0
441487.0,7792200020119,BIZCOCHOS 9 DE ORO SALVADO 200GRS                 ,2024-08-06,2024-08-30,,Hernandez,4.0
441487.0,7792200020119,BIZCOCHOS 9 DE ORO SALVADO 200GRS                 ,2024-08-06,2024-08-30,,Crespo,279.0
441487.0,7792200020119,BIZCOCHOS 9 DE ORO SALVADO 200GRS                 ,2024-08-06,2024-08-30,,Nogoya Sur,0.0
251359.0,7790070417343,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 100G.        ,2024-08-06,2024-08-26,31.01,Hernandez,0.0
251359.0,7790070417343,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 100G.        ,2024-08-06,2024-08-26,31.01,Nogoya Sur,11.0
251359.0,7790070417343,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 100G.        ,2024-08-06,2024-08-26,31.01,Crespo,88.0
267434.0,7790070417459,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 150G.        ,2024-08-06,2024-08-16,,Crespo,40.0
267434.0,7790070417459,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 150G.        ,2024-08-06,2024-08-16,,Hernandez,37.0
267434.0,7790070417459,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 150G.        ,2024-08-06,2024-08-16,,Nogoya Italia,10.0
267434.0,7790070417459,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 150G.        ,2024-08-06,2024-08-16,,Nogoya Sur,21.0
26522.0,7794270000534,BIZCOCHUELO BARBARA LIMON 450G.                   ,2024-08-16,2024-08-22,18.47,Crespo,93.0
26522.0,7794270000534,BIZCOCHUELO BARBARA LIMON 450G.                   ,2024-08-16,2024-08-22,18.47,Hernandez,0.0
26522.0,7794270000534,BIZCOCHUELO BARBARA LIMON 450G.                   ,2024-08-16,2024-08-22,18.47,Nogoya Sur,28.0
26522.0,7794270000534,BIZCOCHUELO BARBARA LIMON 450G.                   ,2024-08-16,2024-08-22,18.47,Nogoya Italia,94.0
622765.0,7794270035444,BIZCOCHUELO BARBARA NARANJA 450GRS                ,2024-08-16,2024-08-22,18.47,Nogoya Italia,96.0
622765.0,7794270035444,BIZCOCHUELO BARBARA NARANJA 450GRS                ,2024-08-16,2024-08-22,18.47,Hernandez,14.0
622765.0,7794270035444,BIZCOCHUELO BARBARA NARANJA 450GRS                ,2024-08-16,2024-08-22,18.47,Nogoya Sur,32.0
622765.0,7794270035444,BIZCOCHUELO BARBARA NARANJA 450GRS                ,2024-08-16,2024-08-22,18.47,Crespo,100.0
622772.0,7794270035475,BIZCOCHUELO BARBARA VAINILLA 450GRS               ,2024-08-16,2024-08-22,18.47,Hernandez,14.0
622772.0,7794270035475,BIZCOCHUELO BARBARA VAINILLA 450GRS               ,2024-08-16,2024-08-22,18.47,Crespo,77.0
622772.0,7794270035475,BIZCOCHUELO BARBARA VAINILLA 450GRS               ,2024-08-16,2024-08-22,18.47,Nogoya Sur,13.0
622772.0,7794270035475,BIZCOCHUELO BARBARA VAINILLA 450GRS               ,2024-08-16,2024-08-22,18.47,Nogoya Italia,75.0
282065.0,7790070413536,BIZCOCHUELO EXQUISITA BROWNIES 400G SIN TACC      ,2024-08-02,2024-08-08,,Crespo,22.0
282065.0,7790070413536,BIZCOCHUELO EXQUISITA BROWNIES 400G SIN TACC      ,2024-08-02,2024-08-08,,Hernandez,0.0
282065.0,7790070413536,BIZCOCHUELO EXQUISITA BROWNIES 400G SIN TACC      ,2024-08-02,2024-08-08,,Nogoya Italia,12.0
259672.0,7790070410771,BIZCOCHUELO EXQUISITA CHOC.450G SIN TACC          ,2024-08-09,2024-08-15,,Hernandez,3.0
259672.0,7790070410771,BIZCOCHUELO EXQUISITA CHOC.450G SIN TACC          ,2024-08-09,2024-08-15,,Nogoya Sur,24.0
259672.0,7790070410771,BIZCOCHUELO EXQUISITA CHOC.450G SIN TACC          ,2024-08-09,2024-08-15,,Crespo,102.0
259672.0,7790070410771,BIZCOCHUELO EXQUISITA CHOC.450G SIN TACC          ,2024-08-09,2024-08-15,,Nogoya Italia,0.0
13314.0,7790060070589,BIZCOCHUELO EXQUISITA CHOC.540                    ,2024-08-09,2024-08-15,8.2,Crespo,32.0
13314.0,7790060070589,BIZCOCHUELO EXQUISITA CHOC.540                    ,2024-08-09,2024-08-15,8.2,Nogoya Sur,20.0
13314.0,7790060070589,BIZCOCHUELO EXQUISITA CHOC.540                    ,2024-08-09,2024-08-15,8.2,Nogoya Italia,0.0
13314.0,7790060070589,BIZCOCHUELO EXQUISITA CHOC.540                    ,2024-08-09,2024-08-15,8.2,Hernandez,3.0
13772.0,7790060070626,BIZCOCHUELO EXQUISITA COCO 540                    ,2024-08-06,2024-08-23,,Nogoya Sur,-6.0
13772.0,7790060070626,BIZCOCHUELO EXQUISITA COCO 540                    ,2024-08-06,2024-08-23,,Crespo,128.0
13772.0,7790060070626,BIZCOCHUELO EXQUISITA COCO 540                    ,2024-08-06,2024-08-23,,Hernandez,17.0
13772.0,7790060070626,BIZCOCHUELO EXQUISITA COCO 540                    ,2024-08-06,2024-08-23,,Nogoya Italia,18.0
13420.0,7790060072996,BIZCOCHUELO EXQUISITA LIMON 540G                  ,2024-08-09,2024-08-15,8.2,Hernandez,0.0
13420.0,7790060072996,BIZCOCHUELO EXQUISITA LIMON 540G                  ,2024-08-09,2024-08-15,8.2,Nogoya Italia,17.0
13420.0,7790060072996,BIZCOCHUELO EXQUISITA LIMON 540G                  ,2024-08-09,2024-08-15,8.2,Crespo,27.0
13420.0,7790060072996,BIZCOCHUELO EXQUISITA LIMON 540G                  ,2024-08-09,2024-08-15,8.2,Nogoya Sur,72.0
13277.0,7790060070565,BIZCOCHUELO EXQUISITA NARANJA 540G                ,2024-08-06,2024-08-15,,Hernandez,6.0
13277.0,7790060070565,BIZCOCHUELO EXQUISITA NARANJA 540G                ,2024-08-06,2024-08-15,,Nogoya Sur,42.0
13277.0,7790060070565,BIZCOCHUELO EXQUISITA NARANJA 540G                ,2024-08-06,2024-08-15,,Crespo,172.0
13277.0,7790060070565,BIZCOCHUELO EXQUISITA NARANJA 540G                ,2024-08-06,2024-08-15,,Nogoya Italia,16.0
259676.0,7790070410764,BIZCOCHUELO EXQUISITA VAIN.450G SIN TACC          ,2024-08-09,2024-08-15,,Nogoya Sur,24.0
259676.0,7790070410764,BIZCOCHUELO EXQUISITA VAIN.450G SIN TACC          ,2024-08-09,2024-08-15,,Hernandez,12.0
259676.0,7790070410764,BIZCOCHUELO EXQUISITA VAIN.450G SIN TACC          ,2024-08-09,2024-08-15,,Nogoya Italia,0.0
259676.0,7790070410764,BIZCOCHUELO EXQUISITA VAIN.450G SIN TACC          ,2024-08-09,2024-08-15,,Crespo,34.0
13345.0,7790060070541,BIZCOCHUELO EXQUISITA VAIN.540                    ,2024-08-09,2024-08-15,8.2,Nogoya Italia,35.0
13345.0,7790060070541,BIZCOCHUELO EXQUISITA VAIN.540                    ,2024-08-09,2024-08-15,8.2,Nogoya Sur,37.0
13345.0,7790060070541,BIZCOCHUELO EXQUISITA VAIN.540                    ,2024-08-09,2024-08-15,8.2,Hernandez,0.0
13345.0,7790060070541,BIZCOCHUELO EXQUISITA VAIN.540                    ,2024-08-09,2024-08-15,8.2,Crespo,23.0
115300.0,6000001153082,BOCADITOS GRANIX FRUTILLA KG.                     ,2024-08-02,2024-08-08,26.59,Crespo,38.0
115300.0,6000001153082,BOCADITOS GRANIX FRUTILLA KG.                     ,2024-08-02,2024-08-08,26.59,Nogoya Italia,0.0
115300.0,6000001153082,BOCADITOS GRANIX FRUTILLA KG.                     ,2024-08-02,2024-08-08,26.59,Hernandez,0.0
115300.0,6000001153082,BOCADITOS GRANIX FRUTILLA KG.                     ,2024-08-02,2024-08-08,26.59,Nogoya Sur,0.0
242537.0,7792860009882,CARAMELOS PICO DULCE ANIMALS CREMY 150G. (300854) ,2024-08-23,2024-08-23,-135.17,Crespo,25.0
31839.0,7790045001607,CEREAL GRANIX SKARCHITOS 240 G                    ,2024-08-16,2024-08-22,25.0,Nogoya Sur,1.0
31839.0,7790045001607,CEREAL GRANIX SKARCHITOS 240 G                    ,2024-08-16,2024-08-22,25.0,Crespo,32.0
31839.0,7790045001607,CEREAL GRANIX SKARCHITOS 240 G                    ,2024-08-16,2024-08-22,25.0,Hernandez,1.0
31839.0,7790045001607,CEREAL GRANIX SKARCHITOS 240 G                    ,2024-08-16,2024-08-22,25.0,Nogoya Italia,125.0
102835.0,0000000102835,CEREAL GRANIX SKARCHITOS KG.                      ,2024-08-23,2024-08-29,20.0,Nogoya Italia,0.0
102835.0,0000000102835,CEREAL GRANIX SKARCHITOS KG.                      ,2024-08-23,2024-08-29,20.0,Hernandez,2.0
102835.0,0000000102835,CEREAL GRANIX SKARCHITOS KG.                      ,2024-08-23,2024-08-29,20.0,Nogoya Sur,14.0
102835.0,0000000102835,CEREAL GRANIX SKARCHITOS KG.                      ,2024-08-23,2024-08-29,20.0,Crespo,8.0
264635.0,7798332890316,CEREAL JULICROC ARITOS FRUTALES 150G.             ,2024-08-16,2024-08-22,15.0,Hernandez,0.0
264635.0,7798332890316,CEREAL JULICROC ARITOS FRUTALES 150G.             ,2024-08-16,2024-08-22,15.0,Crespo,92.0
264635.0,7798332890316,CEREAL JULICROC ARITOS FRUTALES 150G.             ,2024-08-16,2024-08-22,15.0,Nogoya Italia,32.0
344283.0,7798332890507,CEREAL JULICROC BEE CROC 120G                     ,2024-08-16,2024-08-22,15.0,Crespo,38.0
344283.0,7798332890507,CEREAL JULICROC BEE CROC 120G                     ,2024-08-16,2024-08-22,15.0,Hernandez,0.0
264636.0,7798332890323,CEREAL JULICROC BOLITAS CHOCOLATE 150G.           ,2024-08-16,2024-08-22,15.0,Crespo,72.0
264636.0,7798332890323,CEREAL JULICROC BOLITAS CHOCOLATE 150G.           ,2024-08-16,2024-08-22,15.0,Nogoya Italia,41.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-02,2024-08-08,6.57,Hernandez,13.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-02,2024-08-08,6.57,Crespo,67.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-02,2024-08-08,6.57,Nogoya Italia,7.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-02,2024-08-08,6.57,Nogoya Sur,25.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Nogoya Sur,22.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Crespo,98.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Crespo,98.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Nogoya Sur,22.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Hernandez,8.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Nogoya Italia,7.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Nogoya Italia,7.0
283817.0,7798163520468,CERVEZA LESTER RICE SIN TACC 330CC                ,2024-08-09,2024-08-15,6.57,Hernandez,8.0
282037.0,7798195940135,CHALITAS VIAVITA 100G.CHIMICHURRI                 ,2024-08-16,2024-08-22,20.0,Nogoya Sur,14.0
282037.0,7798195940135,CHALITAS VIAVITA 100G.CHIMICHURRI                 ,2024-08-16,2024-08-22,20.0,Nogoya Italia,11.0
282037.0,7798195940135,CHALITAS VIAVITA 100G.CHIMICHURRI                 ,2024-08-16,2024-08-22,20.0,Crespo,20.0
282037.0,7798195940135,CHALITAS VIAVITA 100G.CHIMICHURRI                 ,2024-08-16,2024-08-22,20.0,Hernandez,12.0
282036.0,7798195940128,CHALITAS VIAVITA 100G.CLASICAS                    ,2024-08-16,2024-08-22,20.0,Hernandez,6.0
282036.0,7798195940128,CHALITAS VIAVITA 100G.CLASICAS                    ,2024-08-16,2024-08-22,20.0,Nogoya Italia,15.0
282036.0,7798195940128,CHALITAS VIAVITA 100G.CLASICAS                    ,2024-08-16,2024-08-22,20.0,Crespo,17.0
282036.0,7798195940128,CHALITAS VIAVITA 100G.CLASICAS                    ,2024-08-16,2024-08-22,20.0,Nogoya Sur,14.0
282041.0,7798195940180,CHALITAS VIAVITA 100G.JAMON                       ,2024-08-16,2024-08-22,20.0,Crespo,16.0
282041.0,7798195940180,CHALITAS VIAVITA 100G.JAMON                       ,2024-08-16,2024-08-22,20.0,Hernandez,10.0
282041.0,7798195940180,CHALITAS VIAVITA 100G.JAMON                       ,2024-08-16,2024-08-22,20.0,Nogoya Italia,16.0
282041.0,7798195940180,CHALITAS VIAVITA 100G.JAMON                       ,2024-08-16,2024-08-22,20.0,Nogoya Sur,14.0
